,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
771,soda,meat,0.17437722419928825,0.025826131164209457,0.005490594814438231,0.03148688046647231,1.2191868873533667,0.000987105750216653,1.0058447832952322
772,meat,whole milk,0.025826131164209457,0.25551601423487547,0.0099644128113879,0.3858267716535433,1.5099905687276554,0.0033654227132019956,1.2121726434893694
773,whole milk,meat,0.25551601423487547,0.025826131164209457,0.0099644128113879,0.03899721448467966,1.5099905687276554,0.0033654227132019956,1.0137055620639095
774,meat,yogurt,0.025826131164209457,0.13950177935943062,0.0052872394509405184,0.2047244094488189,1.4675397718142373,0.001684448199563256,1.082012614072795
775,yogurt,meat,0.13950177935943062,0.025826131164209457,0.0052872394509405184,0.03790087463556851,1.4675397718142373,0.001684448199563256,1.0125504151838671
776,misc. beverages,other vegetables,0.02836807320793086,0.1934926283680732,0.005592272496187087,0.19713261648745517,1.0188120247788341,0.00010325944944662626,1.0045337352022659
777,other vegetables,misc. beverages,0.1934926283680732,0.02836807320793086,0.005592272496187087,0.028901734104046242,1.0188120247788344,0.00010325944944662626,1.0005495436608807
778,misc. beverages,soda,0.02836807320793086,0.17437722419928825,0.007320793085917641,0.25806451612903225,1.4799210006583279,0.0023740472240364593,1.112795915209655
779,soda,misc. beverages,0.17437722419928825,0.02836807320793086,0.007320793085917641,0.04198250728862974,1.4799210006583279,0.0023740472240364593,1.0142110495729753
780,mustard,whole milk,0.011997966446365024,0.25551601423487547,0.005185561769191663,0.4322033898305085,1.691492375241962,0.002119889203892699,1.3111807510490252
781,whole milk,mustard,0.25551601423487547,0.011997966446365024,0.005185561769191663,0.020294468762435337,1.6914923752419622,0.002119889203892699,1.0084683632495064
782,newspapers,napkins,0.07981698017285206,0.05236400610066091,0.0062023385866802234,0.07770700636942675,1.483977490569538,0.0020228017499726676,1.0274782530538413
783,napkins,newspapers,0.05236400610066091,0.07981698017285206,0.0062023385866802234,0.11844660194174757,1.483977490569538,0.0020228017499726676,1.043819945398637
784,other vegetables,napkins,0.1934926283680732,0.05236400610066091,0.01443823080833757,0.07461902259590121,1.4250059946226958,0.00430618163603887,1.0240495720559013
785,napkins,other vegetables,0.05236400610066091,0.1934926283680732,0.01443823080833757,0.2757281553398058,1.4250059946226958,0.00430618163603887,1.1135423495722314
786,pastry,napkins,0.08896797153024912,0.05236400610066091,0.007015760040671073,0.07885714285714285,1.5059417475728152,0.002357040636697682,1.0287611596301758
787,napkins,pastry,0.05236400610066091,0.08896797153024912,0.007015760040671073,0.13398058252427184,1.5059417475728154,0.002357040636697682,1.0519764454303175
788,napkins,pip fruit,0.05236400610066091,0.07564819522114896,0.006710726995424504,0.12815533980582525,1.694096461008456,0.002749484439360273,1.0602253440113771
789,pip fruit,napkins,0.07564819522114896,0.05236400610066091,0.006710726995424504,0.08870967741935483,1.6940964610084557,0.002749484439360273,1.039883745517859
790,pork,napkins,0.05765124555160142,0.05236400610066091,0.005185561769191663,0.08994708994708996,1.7177274361740382,0.002166711595416906,1.0412976909707854
791,napkins,pork,0.05236400610066091,0.05765124555160142,0.005185561769191663,0.09902912621359224,1.7177274361740382,0.002166711595416906,1.0459258804761322
792,rolls/buns,napkins,0.18393492628368074,0.05236400610066091,0.011692933401118455,0.06357103372028745,1.2140215857068486,0.002061363799075183,1.0119678352797548
793,napkins,rolls/buns,0.05236400610066091,0.18393492628368074,0.011692933401118455,0.22330097087378642,1.2140215857068486,0.002061363799075183,1.0506837824097612
794,root vegetables,napkins,0.10899847483477376,0.05236400610066091,0.0099644128113879,0.0914179104477612,1.745815823793653,0.004256816010177073,1.0429833526284307
795,napkins,root vegetables,0.05236400610066091,0.10899847483477376,0.0099644128113879,0.19029126213592232,1.745815823793653,0.004256816010177073,1.100397567050579
796,sausage,napkins,0.09395017793594305,0.05236400610066091,0.006710726995424504,0.07142857142857144,1.3640776699029127,0.001791119304828604,1.0205310703531343
797,napkins,sausage,0.05236400610066091,0.09395017793594305,0.006710726995424504,0.12815533980582525,1.3640776699029127,0.001791119304828604,1.0392330921224706
798,shopping bags,napkins,0.09852567361464158,0.05236400610066091,0.007219115404168785,0.07327141382868937,1.399270592243029,0.0020599164299399684,1.0225604433056343
799,napkins,shopping bags,0.05236400610066091,0.09852567361464158,0.007219115404168785,0.1378640776699029,1.399270592243029,0.0020599164299399684,1.0456290047037378
800,napkins,soda,0.05236400610066091,0.17437722419928825,0.011997966446365024,0.229126213592233,1.313968694273826,0.002866876414577179,1.0710219887591097
801,soda,napkins,0.17437722419928825,0.05236400610066091,0.011997966446365024,0.06880466472303208,1.3139686942738262,0.002866876414577179,1.0176554349012938
802,napkins,tropical fruit,0.05236400610066091,0.10493136756481952,0.010066090493136757,0.19223300970873786,1.831988033416121,0.004571463721821855,1.1080777540964373
803,tropical fruit,napkins,0.10493136756481952,0.05236400610066091,0.010066090493136757,0.09593023255813954,1.831988033416121,0.004571463721821855,1.0481890093291724
804,whipped/sour cream,napkins,0.07168276563294357,0.05236400610066091,0.007219115404168785,0.10070921985815603,1.9232527714659506,0.0034655186272530823,1.0537592676640917
805,napkins,whipped/sour cream,0.05236400610066091,0.07168276563294357,0.007219115404168785,0.1378640776699029,1.9232527714659506,0.0034655186272530823,1.0767643596825092
806,napkins,whole milk,0.05236400610066091,0.25551601423487547,0.019725470259278087,0.37669902912621356,1.4742677880844848,0.006345628131066509,1.1944213478786265
807,whole milk,napkins,0.25551601423487547,0.05236400610066091,0.019725470259278087,0.07719856744926382,1.4742677880844846,0.006345628131066509,1.0269121400038979
808,yogurt,napkins,0.13950177935943062,0.05236400610066091,0.012302999491611592,0.08819241982507288,1.6842183475331878,0.0049981274661813156,1.0392938318384437
809,napkins,yogurt,0.05236400610066091,0.13950177935943062,0.012302999491611592,0.23495145631067962,1.684218347533188,0.0049981274661813156,1.124762902613942
810,newspapers,other vegetables,0.07981698017285206,0.1934926283680732,0.019318759532282664,0.24203821656050956,1.2508911507475624,0.0038747622502351316,1.0640475407244747
811,other vegetables,newspapers,0.1934926283680732,0.07981698017285206,0.019318759532282664,0.09984235417761429,1.2508911507475624,0.0038747622502351316,1.0222465188155647
812,pastry,newspapers,0.08896797153024912,0.07981698017285206,0.008439247585155059,0.09485714285714285,1.1884331210191081,0.001338092765506298,1.0166163413494373
813,newspapers,pastry,0.07981698017285206,0.08896797153024912,0.008439247585155059,0.10573248407643311,1.1884331210191081,0.001338092765506298,1.0187466415224422
814,newspapers,pip fruit,0.07981698017285206,0.07564819522114896,0.006710726995424504,0.0840764331210191,1.1114136018080951,0.0006727164973460154,1.0092019009059778
815,pip fruit,newspapers,0.07564819522114896,0.07981698017285206,0.006710726995424504,0.08870967741935483,1.1114136018080951,0.0006727164973460154,1.0097583580404101
816,pork,newspapers,0.05765124555160142,0.07981698017285206,0.0066090493136756485,0.11463844797178131,1.4362664150349926,0.002007500990543252,1.0393302235896273
817,newspapers,pork,0.07981698017285206,0.05765124555160142,0.0066090493136756485,0.08280254777070063,1.4362664150349924,0.002007500990543252,1.0274219058916567
818,newspapers,rolls/buns,0.07981698017285206,0.18393492628368074,0.019725470259278087,0.2471337579617834,1.3435934270614371,0.0050443398949985355,1.0839443026519637
819,rolls/buns,newspapers,0.18393492628368074,0.07981698017285206,0.019725470259278087,0.10724156992813708,1.3435934270614371,0.0050443398949985355,1.0307189367599445
820,newspapers,root vegetables,0.07981698017285206,0.10899847483477376,0.011489578037620742,0.14394904458598726,1.320651915581329,0.002789648932862491,1.0408276744861646
821,root vegetables,newspapers,0.10899847483477376,0.07981698017285206,0.011489578037620742,0.10541044776119403,1.320651915581329,0.002789648932862491,1.0286091733625677
822,newspapers,sausage,0.07981698017285206,0.09395017793594305,0.008032536858159633,0.10063694267515923,1.0711735186257478,0.0005337173686105435,1.007435000453661
823,sausage,newspapers,0.09395017793594305,0.07981698017285206,0.008032536858159633,0.0854978354978355,1.071173518625748,0.0005337173686105435,1.0062119648760766
824,newspapers,soda,0.07981698017285206,0.17437722419928825,0.014641586171835282,0.18343949044585986,1.0519693227609515,0.0007233227253237128,1.0110980951693582
825,soda,newspapers,0.17437722419928825,0.07981698017285206,0.014641586171835282,0.08396501457725948,1.0519693227609515,0.0007233227253237128,1.004528248888325
826,newspapers,tropical fruit,0.07981698017285206,0.10493136756481952,0.01179461108286731,0.14777070063694267,1.4082605046166,0.0034193061984358585,1.0502673788663925
827,tropical fruit,newspapers,0.10493136756481952,0.07981698017285206,0.01179461108286731,0.11240310077519379,1.4082605046166,0.0034193061984358585,1.036712747228839
828,newspapers,whipped/sour cream,0.07981698017285206,0.07168276563294357,0.007219115404168785,0.09044585987261146,1.2617518182228846,0.0014976135209089272,1.0206288921262456
829,whipped/sour cream,newspapers,0.07168276563294357,0.07981698017285206,0.007219115404168785,0.10070921985815603,1.2617518182228848,0.0014976135209089272,1.0232319069055824
830,newspapers,whole milk,0.07981698017285206,0.25551601423487547,0.027351296390442297,0.34267515923566877,1.3411103028582578,0.0069567797484110586,1.1325967612899666
831,whole milk,newspapers,0.25551601423487547,0.07981698017285206,0.027351296390442297,0.10704337445284519,1.3411103028582578,0.0069567797484110586,1.0304901643607944
832,yogurt,newspapers,0.13950177935943062,0.07981698017285206,0.015353329944077275,0.11005830903790087,1.3788834004939554,0.004218719186868019,1.033981247504379
833,newspapers,yogurt,0.07981698017285206,0.13950177935943062,0.015353329944077275,0.19235668789808916,1.3788834004939554,0.004218719186868019,1.0654433804461307
834,oil,other vegetables,0.02806304016268429,0.1934926283680732,0.0099644128113879,0.35507246376811596,1.8350697221016397,0.004534421410311316,1.2505395200584932
835,other vegetables,oil,0.1934926283680732,0.02806304016268429,0.0099644128113879,0.051497635312664214,1.8350697221016397,0.004534421410311316,1.024706944360339
836,oil,root vegetables,0.02806304016268429,0.10899847483477376,0.007015760040671073,0.25,2.2936100746268657,0.003956931463711484,1.188002033553635
837,root vegetables,oil,0.10899847483477376,0.02806304016268429,0.007015760040671073,0.06436567164179105,2.2936100746268657,0.003956931463711484,1.0388000208829538
838,oil,whole milk,0.02806304016268429,0.25551601423487547,0.01128622267412303,0.40217391304347827,1.57396754269105,0.004115666504440709,1.2453186670980265
839,whole milk,oil,0.25551601423487547,0.02806304016268429,0.01128622267412303,0.04417031436530044,1.57396754269105,0.004115666504440709,1.0168516153501974
840,yogurt,oil,0.13950177935943062,0.02806304016268429,0.0052872394509405184,0.03790087463556851,1.3505619639160011,0.0013723954140108944,1.0102253855278767
841,oil,yogurt,0.02806304016268429,0.13950177935943062,0.0052872394509405184,0.18840579710144928,1.3505619639160011,0.0013723954140108944,1.0602567361464157
842,other vegetables,onions,0.1934926283680732,0.031011692933401117,0.014234875444839857,0.07356805044666316,2.372268118501417,0.008234341469012472,1.0459357619669527
843,onions,other vegetables,0.031011692933401117,0.1934926283680732,0.014234875444839857,0.45901639344262296,2.372268118501417,0.008234341469012472,1.4908166566529557
844,rolls/buns,onions,0.18393492628368074,0.031011692933401117,0.00681240467717336,0.037037037037037035,1.1942926533090468,0.001108271223536083,1.0062570881076218
845,onions,rolls/buns,0.031011692933401117,0.18393492628368074,0.00681240467717336,0.21967213114754097,1.1942926533090465,0.001108271223536083,1.0457976785020058
846,root vegetables,onions,0.10899847483477376,0.031011692933401117,0.00945602440264362,0.0867537313432836,2.79745228774162,0.006075797170858568,1.0610372473701675
847,onions,root vegetables,0.031011692933401117,0.10899847483477376,0.00945602440264362,0.3049180327868853,2.79745228774162,0.006075797170858568,1.2818654017707265
848,onions,tropical fruit,0.031011692933401117,0.10493136756481952,0.0056939501779359435,0.1836065573770492,1.7497776083365106,0.0024398508279339145,1.0963692084045384
849,tropical fruit,onions,0.10493136756481952,0.031011692933401117,0.0056939501779359435,0.054263565891472874,1.7497776083365106,0.0024398508279339145,1.0245859968163218
850,whipped/sour cream,onions,0.07168276563294357,0.031011692933401117,0.005083884087442806,0.07092198581560283,2.286943378676898,0.0028608801710170014,1.042956880125118
851,onions,whipped/sour cream,0.031011692933401117,0.07168276563294357,0.005083884087442806,0.16393442622950818,2.286943378676898,0.0028608801710170014,1.1103402214978517
852,onions,whole milk,0.031011692933401117,0.25551601423487547,0.012099644128113879,0.3901639344262295,1.5269647015845471,0.0041756599550953725,1.220793632571844
853,whole milk,onions,0.25551601423487547,0.031011692933401117,0.012099644128113879,0.047353760445682444,1.5269647015845471,0.0041756599550953725,1.017154392505582
854,yogurt,onions,0.13950177935943062,0.031011692933401117,0.007219115404168785,0.05174927113702624,1.668701906992305,0.0028929290590110485,1.021869298459165
855,onions,yogurt,0.031011692933401117,0.13950177935943062,0.007219115404168785,0.23278688524590166,1.668701906992305,0.0028929290590110485,1.1215895610913404
856,pastry,other vegetables,0.08896797153024912,0.1934926283680732,0.02257244534824606,0.2537142857142857,1.3112348922753547,0.005357798696282251,1.0806951763827504
857,other vegetables,pastry,0.1934926283680732,0.08896797153024912,0.02257244534824606,0.11665790856542302,1.3112348922753547,0.005357798696282251,1.031346787732264
858,pickled vegetables,other vegetables,0.017895271987798677,0.1934926283680732,0.006405693950177936,0.35795454545454547,1.84996476854727,0.0029430907378972158,1.256153074400169
859,other vegetables,pickled vegetables,0.1934926283680732,0.017895271987798677,0.006405693950177936,0.03310562270099842,1.8499647685472698,0.0029430907378972158,1.0157311398952278
860,other vegetables,pip fruit,0.1934926283680732,0.07564819522114896,0.026131164209456024,0.1350499211770888,1.7852365252374574,0.011493796084814796,1.0686764790365453
861,pip fruit,other vegetables,0.07564819522114896,0.1934926283680732,0.026131164209456024,0.3454301075268817,1.7852365252374574,0.011493796084814796,1.2321180379756747
862,pork,other vegetables,0.05765124555160142,0.1934926283680732,0.021657346212506354,0.37566137566137564,1.9414764212452071,0.010502255182033807,1.2917787562579164
863,other vegetables,pork,0.1934926283680732,0.05765124555160142,0.021657346212506354,0.11192853389385181,1.9414764212452074,0.010502255182033807,1.061118153677694
864,other vegetables,processed cheese,0.1934926283680732,0.016573462125063547,0.005490594814438231,0.02837624802942722,1.7121496893829249,0.0022837520667009733,1.0121474859794506
865,processed cheese,other vegetables,0.016573462125063547,0.1934926283680732,0.005490594814438231,0.33128834355828224,1.7121496893829247,0.0022837520667009733,1.2060614823486613
866,rolls/buns,other vegetables,0.18393492628368074,0.1934926283680732,0.042602948652770714,0.23161967938087338,1.1970465300635258,0.007012896317453533,1.0496200253828456
867,other vegetables,rolls/buns,0.1934926283680732,0.18393492628368074,0.042602948652770714,0.22017866526537044,1.1970465300635258,0.007012896317453533,1.046476977952935
868,root vegetables,other vegetables,0.10899847483477376,0.1934926283680732,0.047381799694966954,0.43470149253731344,2.2466049285887952,0.026291398311075295,1.4266929082333752
869,other vegetables,root vegetables,0.1934926283680732,0.10899847483477376,0.047381799694966954,0.24487651077246453,2.2466049285887957,0.026291398311075295,1.1799414769585426
870,other vegetables,salty snack,0.1934926283680732,0.03782409761057448,0.010777834265378749,0.05570152390961639,1.472646472180315,0.003459150203058135,1.0189319656355462
871,salty snack,other vegetables,0.03782409761057448,0.1934926283680732,0.010777834265378749,0.28494623655913975,1.472646472180315,0.003459150203058135,1.1278975272446494
872,sausage,other vegetables,0.09395017793594305,0.1934926283680732,0.026944585663446874,0.2867965367965368,1.4822091116100575,0.008765918798973094,1.1308236895112296
873,other vegetables,sausage,0.1934926283680732,0.09395017793594305,0.026944585663446874,0.13925380977404098,1.4822091116100575,0.008765918798973094,1.052632973985287
874,semi-finished bread,other vegetables,0.017691916624300967,0.1934926283680732,0.005185561769191663,0.29310344827586204,1.5148042111366806,0.0017623063206868594,1.1409128671866282
875,other vegetables,semi-finished bread,0.1934926283680732,0.017691916624300967,0.005185561769191663,0.026799789805570153,1.5148042111366806,0.0017623063206868594,1.0093586839438204
876,shopping bags,other vegetables,0.09852567361464158,0.1934926283680732,0.023182511438739197,0.23529411764705885,1.21603659855955,0.004118519889307278,1.054663485980212
877,other vegetables,shopping bags,0.1934926283680732,0.09852567361464158,0.023182511438739197,0.11981082501313715,1.21603659855955,0.004118519889307278,1.0241824734993057
878,other vegetables,sliced cheese,0.1934926283680732,0.024504321301474327,0.009049313675648195,0.04676826064109301,1.908571964336721,0.0043079081406501634,1.023356271534341
879,sliced cheese,other vegetables,0.024504321301474327,0.1934926283680732,0.009049313675648195,0.3692946058091286,1.9085719643367207,0.0043079081406501634,1.2787386616006207
880,other vegetables,soft cheese,0.1934926283680732,0.01708185053380783,0.0071174377224199285,0.03678402522333158,2.153398143282536,0.003812225565242877,1.020454576341606
881,soft cheese,other vegetables,0.01708185053380783,0.1934926283680732,0.0071174377224199285,0.41666666666666663,2.153398143282536,0.003812225565242877,1.3825840656547315
882,specialty bar,other vegetables,0.027351296390442297,0.1934926283680732,0.005592272496187087,0.20446096654275092,1.0566860777445903,0.0002999982683262129,1.0137873035934033
883,other vegetables,specialty bar,0.1934926283680732,0.027351296390442297,0.005592272496187087,0.028901734104046242,1.0566860777445903,0.0002999982683262129,1.0015965816931756
884,other vegetables,specialty chocolate,0.1934926283680732,0.03040162684290798,0.006100660904931368,0.03152916447714135,1.037088069005636,0.00021817022043173467,1.001164245316303
885,specialty chocolate,other vegetables,0.03040162684290798,0.1934926283680732,0.006100660904931368,0.20066889632107024,1.0370880690056363,0.00021817022043173467,1.0089778414976824
886,sugar,other vegetables,0.03385866802236909,0.1934926283680732,0.010777834265378749,0.3183183183183183,1.6451185815347664,0.0042264315966885225,1.183114338120844
887,other vegetables,sugar,0.1934926283680732,0.03385866802236909,0.010777834265378749,0.05570152390961639,1.6451185815347666,0.0042264315966885225,1.0231313048154878
888,other vegetables,tropical fruit,0.1934926283680732,0.10493136756481952,0.035892221657346214,0.18549658434051497,1.7677896385551983,0.015588775548972898,1.0989132951768699
889,tropical fruit,other vegetables,0.10493136756481952,0.1934926283680732,0.035892221657346214,0.34205426356589147,1.7677896385551983,0.015588775548972898,1.2257961819206897
890,waffles,other vegetables,0.038434163701067614,0.1934926283680732,0.010066090493136757,0.2619047619047619,1.3535645472061657,0.002629363139488392,1.0926874067271266
891,other vegetables,waffles,0.1934926283680732,0.038434163701067614,0.010066090493136757,0.05202312138728324,1.3535645472061657,0.002629363139488392,1.0143346931689958
892,whipped/sour cream,other vegetables,0.07168276563294357,0.1934926283680732,0.02887646161667514,0.40283687943262414,2.081923651718265,0.0150063748856643,1.3505646009513264
893,other vegetables,whipped/sour cream,0.1934926283680732,0.07168276563294357,0.02887646161667514,0.14923804519180242,2.081923651718265,0.0150063748856643,1.0911597881411417
894,white bread,other vegetables,0.042094560244026434,0.1934926283680732,0.013726487036095577,0.32608695652173914,1.6852681121341588,0.005581499934480701,1.196752874034472
895,other vegetables,white bread,0.1934926283680732,0.042094560244026434,0.013726487036095577,0.07094062007356805,1.685268112134159,0.005581499934480701,1.031048671864037
896,other vegetables,whole milk,0.1934926283680732,0.25551601423487547,0.07483477376715811,0.38675775091960063,1.5136340948246207,0.025394308582718045,1.2140128748166512
897,whole milk,other vegetables,0.25551601423487547,0.1934926283680732,0.07483477376715811,0.2928770393951452,1.5136340948246205,0.025394308582718045,1.140547566072612
898,yogurt,other vegetables,0.13950177935943062,0.1934926283680732,0.04341637010676157,0.3112244897959184,1.6084565723294046,0.016423804156482313,1.1709292210359827
899,other vegetables,yogurt,0.1934926283680732,0.13950177935943062,0.04341637010676157,0.22438255386232264,1.6084565723294044,0.016423804156482313,1.10943639151694
900,pasta,whole milk,0.015048296898830707,0.25551601423487547,0.006100660904931368,0.40540540540540543,1.5866144696228262,0.0022555800603191083,1.2520867033322551
901,whole milk,pasta,0.25551601423487547,0.015048296898830707,0.006100660904931368,0.0238758456028651,1.5866144696228262,0.0022555800603191083,1.0090434691778387
902,pastry,pip fruit,0.08896797153024912,0.07564819522114896,0.010676156583629894,0.12,1.586290322580645,0.003945890104879985,1.0503997781577852
903,pip fruit,pastry,0.07564819522114896,0.08896797153024912,0.010676156583629894,0.1411290322580645,1.5862903225806448,0.003945890104879985,1.0607321270445924
904,pastry,pork,0.08896797153024912,0.05765124555160142,0.00630401626842908,0.07085714285714285,1.2290652557319224,0.0011749018955108043,1.01421298910498
905,pork,pastry,0.05765124555160142,0.08896797153024912,0.00630401626842908,0.10934744268077602,1.2290652557319224,0.0011749018955108043,1.0228815052323736
906,pastry,rolls/buns,0.08896797153024912,0.18393492628368074,0.02094560244026436,0.2354285714285714,1.2799557766721943,0.004581285155239381,1.0673496853539304
907,rolls/buns,pastry,0.18393492628368074,0.08896797153024912,0.02094560244026436,0.11387506909894968,1.2799557766721943,0.004581285155239381,1.028107884904416
908,pastry,root vegetables,0.08896797153024912,0.10899847483477376,0.010981189628876462,0.12342857142857143,1.1323880597014926,0.0012838164229357352,1.01646197460179
909,root vegetables,pastry,0.10899847483477376,0.08896797153024912,0.010981189628876462,0.10074626865671643,1.1323880597014926,0.0012838164229357352,1.013097857385449
910,pastry,salty snack,0.08896797153024912,0.03782409761057448,0.005185561769191663,0.05828571428571429,1.540967741935484,0.0018204285298167085,1.0217280516878002
911,salty snack,pastry,0.03782409761057448,0.08896797153024912,0.005185561769191663,0.13709677419354838,1.5409677419354837,0.0018204285298167085,1.055775434862141
912,pastry,sausage,0.08896797153024912,0.09395017793594305,0.012506354855109304,0.14057142857142857,1.4962337662337664,0.0041477980992424834,1.0542468009388961
913,sausage,pastry,0.09395017793594305,0.08896797153024912,0.012506354855109304,0.13311688311688313,1.4962337662337664,0.0041477980992424834,1.0509283324669787
914,pastry,shopping bags,0.08896797153024912,0.09852567361464158,0.011896288764616167,0.1337142857142857,1.3571517027863778,0.0031306594394701175,1.040620099719246
915,shopping bags,pastry,0.09852567361464158,0.08896797153024912,0.011896288764616167,0.12074303405572756,1.3571517027863778,0.0031306594394701175,1.036138539421583
916,pastry,soda,0.08896797153024912,0.17437722419928825,0.021047280122013217,0.23657142857142854,1.3566647230320699,0.0055332922039270736,1.0814669593197945
917,soda,pastry,0.17437722419928825,0.08896797153024912,0.021047280122013217,0.1206997084548105,1.3566647230320699,0.0055332922039270736,1.0360874859586358
918,pastry,sugar,0.08896797153024912,0.03385866802236909,0.005185561769191663,0.05828571428571429,1.7214414414414416,0.0021732247565253737,1.025938914417994
919,sugar,pastry,0.03385866802236909,0.08896797153024912,0.005185561769191663,0.15315315315315317,1.7214414414414416,0.0021732247565253737,1.0757931400015144
920,pastry,tropical fruit,0.08896797153024912,0.10493136756481952,0.013218098627351297,0.14857142857142858,1.415891472868217,0.003882567705214328,1.0512551052091046
921,tropical fruit,pastry,0.10493136756481952,0.08896797153024912,0.013218098627351297,0.12596899224806202,1.415891472868217,0.003882567705214328,1.0423337620629523
922,pastry,waffles,0.08896797153024912,0.038434163701067614,0.007015760040671073,0.07885714285714285,2.0517460317460317,0.0035963504587255553,1.0438835071483445
923,waffles,pastry,0.038434163701067614,0.08896797153024912,0.007015760040671073,0.18253968253968256,2.0517460317460317,0.0035963504587255553,1.1144663649241613
924,pastry,whipped/sour cream,0.08896797153024912,0.07168276563294357,0.0075241484494153535,0.08457142857142858,1.1798014184397163,0.00114667819737411,1.0140793758691315
925,whipped/sour cream,pastry,0.07168276563294357,0.08896797153024912,0.0075241484494153535,0.1049645390070922,1.1798014184397163,0.00114667819737411,1.017872551618343
926,pastry,white bread,0.08896797153024912,0.042094560244026434,0.005592272496187087,0.06285714285714285,1.4932367149758452,0.0018472048588181866,1.022155194861557
927,white bread,pastry,0.042094560244026434,0.08896797153024912,0.005592272496187087,0.13285024154589373,1.4932367149758454,0.0018472048588181866,1.0506051804637238
928,pastry,whole milk,0.08896797153024912,0.25551601423487547,0.033248601931875954,0.3737142857142857,1.4625865499403103,0.010515860451904824,1.188728991869496
929,whole milk,pastry,0.25551601423487547,0.08896797153024912,0.033248601931875954,0.1301233585356148,1.4625865499403103,0.010515860451904824,1.0473117509352625
930,pastry,yogurt,0.08896797153024912,0.13950177935943062,0.017691916624300967,0.19885714285714287,1.4254810495626822,0.00528072628983205,1.074088363852351
931,yogurt,pastry,0.13950177935943062,0.08896797153024912,0.017691916624300967,0.12682215743440234,1.4254810495626822,0.00528072628983205,1.043352206227461
932,pickled vegetables,whole milk,0.017895271987798677,0.25551601423487547,0.0071174377224199285,0.3977272727272727,1.5565649531526966,0.0025449091504485934,1.2361243537232256
933,whole milk,pickled vegetables,0.25551601423487547,0.017895271987798677,0.0071174377224199285,0.027855153203342614,1.5565649531526968,0.0025449091504485934,1.0102452646314621
934,pork,pip fruit,0.05765124555160142,0.07564819522114896,0.006100660904931368,0.10582010582010583,1.3988450816407807,0.0017394482267014278,1.0337425509065257
935,pip fruit,pork,0.07564819522114896,0.05765124555160142,0.006100660904931368,0.08064516129032258,1.3988450816407807,0.0017394482267014278,1.0250109258912405
936,rolls/buns,pip fruit,0.18393492628368074,0.07564819522114896,0.013929842399593289,0.07573244886677721,1.0011137561891852,1.5497188097764528e-05,1.0000911572039124
937,pip fruit,rolls/buns,0.07564819522114896,0.18393492628368074,0.013929842399593289,0.18413978494623653,1.0011137561891852,1.5497188097764528e-05,1.000251095296444
938,root vegetables,pip fruit,0.10899847483477376,0.07564819522114896,0.015556685307574987,0.14272388059701493,1.8866792549350024,0.0073111474044665285,1.0782428016571581
939,pip fruit,root vegetables,0.07564819522114896,0.10899847483477376,0.015556685307574987,0.20564516129032256,1.8866792549350024,0.0073111474044665285,1.121666894624244
940,sausage,pip fruit,0.09395017793594305,0.07564819522114896,0.010777834265378749,0.11471861471861472,1.5164752362333007,0.003670672863818846,1.04413333449347
941,pip fruit,sausage,0.07564819522114896,0.09395017793594305,0.010777834265378749,0.14247311827956988,1.5164752362333007,0.003670672863818846,1.0565847454790882
942,shopping bags,pip fruit,0.09852567361464158,0.07564819522114896,0.009354346720894764,0.09494324045407637,1.2550628627229046,0.001901057328999152,1.0213191548810794
943,pip fruit,shopping bags,0.07564819522114896,0.09852567361464158,0.009354346720894764,0.12365591397849461,1.2550628627229046,0.001901057328999152,1.0286762252004704
944,soda,pip fruit,0.17437722419928825,0.07564819522114896,0.013319776309100152,0.07638483965014577,1.0097377660741715,0.00012845401075033298,1.0007975664114455
945,pip fruit,soda,0.07564819522114896,0.17437722419928825,0.013319776309100152,0.17607526881720428,1.0097377660741715,0.00012845401075033298,1.002060922015872
946,pip fruit,tropical fruit,0.07564819522114896,0.10493136756481952,0.02043721403152008,0.2701612903225806,2.5746475681420353,0.012499345453154474,1.2263923803531753
947,tropical fruit,pip fruit,0.10493136756481952,0.07564819522114896,0.02043721403152008,0.1947674418604651,2.5746475681420353,0.012499345453154474,1.147931483191064
948,whipped/sour cream,pip fruit,0.07168276563294357,0.07564819522114896,0.009252669039145907,0.12907801418439716,1.7062933729886371,0.0038299971905531244,1.061348570633697
949,pip fruit,whipped/sour cream,0.07564819522114896,0.07168276563294357,0.009252669039145907,0.12231182795698924,1.7062933729886371,0.0038299971905531244,1.0576845671808424
950,white bread,pip fruit,0.042094560244026434,0.07564819522114896,0.0066090493136756485,0.1570048309178744,2.0754603656952884,0.003424671802587121,1.096509017703279
951,pip fruit,white bread,0.07564819522114896,0.042094560244026434,0.0066090493136756485,0.08736559139784947,2.075460365695289,0.003424671802587121,1.0496047822952053
952,pip fruit,whole milk,0.07564819522114896,0.25551601423487547,0.030096593797661414,0.3978494623655914,1.5570431605115762,0.010767268470691677,1.2363751906456533
953,whole milk,pip fruit,0.25551601423487547,0.07564819522114896,0.030096593797661414,0.1177875049741345,1.5570431605115762,0.010767268470691677,1.0477654873293878
954,yogurt,pip fruit,0.13950177935943062,0.07564819522114896,0.017996949669547534,0.12900874635568513,1.70537771560237,0.007443891830867678,1.0612641641477687
955,pip fruit,yogurt,0.07564819522114896,0.13950177935943062,0.017996949669547534,0.2379032258064516,1.7053777156023697,0.007443891830867678,1.129119358300853
